mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__threshold,param_clf__var_smoothing,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,split5_test_precision_weighted,split6_test_precision_weighted,split7_test_precision_weighted,split8_test_precision_weighted,split9_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,split5_test_recall_weighted,split6_test_recall_weighted,split7_test_recall_weighted,split8_test_recall_weighted,split9_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_auc_macro,split1_test_auc_macro,split2_test_auc_macro,split3_test_auc_macro,split4_test_auc_macro,split5_test_auc_macro,split6_test_auc_macro,split7_test_auc_macro,split8_test_auc_macro,split9_test_auc_macro,mean_test_auc_macro,std_test_auc_macro,rank_test_auc_macro
0.23559885025024413,0.008580614706561407,0.06156482696533203,0.005795716481430605,10,1e-09,"{'reduce_dim__threshold': 10, 'clf__var_smoothing': 1e-09}",0.2925925925925926,0.31372053872053873,0.3875420875420875,0.4195933695933696,0.3353341103341103,0.345679012345679,0.24876543209876545,0.27609427609427606,0.32149270482603814,0.3564814814814815,0.32972956056289393,0.04853295428172595,22,0.22843763303533418,0.3012686387686388,0.27433444172574606,0.37872541401953164,0.3002781169447836,0.3524417590207064,0.31297498797498796,0.24572649572649574,0.4011900615348891,0.3471047471047471,0.31424822958558607,0.05317098627191873,31,0.5443799552369031,0.5005293386481506,0.4860484185064469,0.5244537349662568,0.5609581837304609,0.490220145496331,0.5148611289700399,0.5187884615384616,0.5480862068965517,0.5813140193140194,0.5269639593303622,0.029667489897673413,31,0.2925925925925926,0.31372053872053873,0.3875420875420875,0.4195933695933696,0.3353341103341103,0.345679012345679,0.24876543209876545,0.27609427609427606,0.32149270482603814,0.3564814814814815,0.32972956056289393,0.04853295428172595,22,0.31683168316831684,0.2871287128712871,0.3465346534653465,0.3465346534653465,0.3564356435643564,0.33663366336633666,0.2376237623762376,0.3,0.33,0.36,0.3217722772277228,0.03599639587008291,17,0.20039508819996626,0.25342445620223397,0.27729930887825627,0.2971892905664835,0.2655638268541495,0.24398974130240855,0.21520070639852854,0.21285560227943603,0.2538036038036038,0.3109587694727014,0.25306803939577677,0.034568510146796495,21,0.2861149958469447,0.2899235161611399,0.3128563984217971,0.32717911264810684,0.340382772768592,0.3233995901820334,0.28756397418326224,0.3282474072078942,0.3191648351648352,0.37594825298540463,0.31907808555700107,0.026124498988653287,18,,,,,,,,,,,,,1
0.23397834300994874,0.015455728281824298,0.05558457374572754,0.004460429267716422,5,1e-09,"{'reduce_dim__threshold': 5, 'clf__var_smoothing': 1e-09}",0.2993827160493827,0.2803872053872054,0.385016835016835,0.4255762755762756,0.2823038073038073,0.3359988776655443,0.2117283950617284,0.2806677890011223,0.31686307519640855,0.3547979797979798,0.3172722956056289,0.05784535501285135,27,0.25268031189083817,0.2951439055154226,0.27805566861122416,0.40152625152625154,0.29728203083466237,0.33882629715963053,0.28107355607355605,0.2739520369551329,0.2828427128427129,0.35502765208647563,0.3056410423495907,0.043136579303778726,33,0.5571912454403335,0.49626337246727775,0.48224849591186225,0.5294636057012294,0.5583637311099531,0.46225968750721225,0.48215456161000714,0.540981645289695,0.5121281385281385,0.5892850678733033,0.5210339551439013,0.03871856727216884,32,0.2993827160493827,0.2803872053872054,0.385016835016835,0.4255762755762756,0.2823038073038073,0.3359988776655443,0.2117283950617284,0.2806677890011223,0.31686307519640855,0.3547979797979798,0.3172722956056289,0.05784535501285135,27,0.31683168316831684,0.25742574257425743,0.3465346534653465,0.3564356435643564,0.31683168316831684,0.31683168316831684,0.22772277227722773,0.3,0.33,0.36,0.31286138613861386,0.04010334776683408,20,0.2163065097027361,0.23042034959597682,0.28017230795008574,0.32003514020197016,0.25061887346370104,0.2326905681050848,0.18469801451068177,0.2320570844857089,0.2486076986076986,0.31523252575884153,0.2510839072382486,0.04057791562219844,22,0.2833912128513286,0.2714878246657231,0.30591916978055594,0.33492578034408005,0.33539299126957034,0.29286035414686984,0.2752818498365702,0.3368782299149374,0.3149508599508599,0.38114035087719295,0.31322286236376884,0.032675856044311544,19,,,,,,,,,,,,,1
0.22271254062652587,0.015603152182051395,0.05726058483123779,0.0052308075671843295,2.5,1e-09,"{'reduce_dim__threshold': 2.5, 'clf__var_smoothing': 1e-09}",0.3030864197530864,0.28594276094276094,0.3859427609427609,0.34510489510489506,0.22465034965034963,0.31773288439955105,0.20765993265993266,0.23487654320987655,0.3068181818181818,0.25841750841750843,0.28702322368989036,0.05336585360582733,30,0.2697843254860799,0.2569461402794736,0.2754045834690996,0.32438610771944104,0.25666666666666665,0.3232027881150688,0.2881907701352146,0.2393097643097643,0.2587231441398108,0.27922077922077926,0.27718350695413985,0.026711008322789772,40,0.5262396280113841,0.46611782057326606,0.4785004306882301,0.4184685501517185,0.5196039603960396,0.44352277332996454,0.48246896118183247,0.5158636363636364,0.47282647907647907,0.5208874458874458,0.4844499685659997,0.03440314591894688,40,0.3030864197530864,0.28594276094276094,0.3859427609427609,0.34510489510489506,0.22465034965034963,0.31773288439955105,0.20765993265993266,0.23487654320987655,0.3068181818181818,0.25841750841750843,0.28702322368989036,0.05336585360582733,30,0.297029702970297,0.25742574257425743,0.32673267326732675,0.27722772277227725,0.25742574257425743,0.297029702970297,0.21782178217821782,0.26,0.3,0.29,0.2780693069306931,0.029188523513725098,30,0.22296787574565352,0.2123312063512026,0.2737989281270935,0.2631601277827693,0.19196527262888818,0.21256923318909404,0.1765018915227093,0.17834474167807501,0.2309184374401766,0.22658329324995993,0.2189141007715622,0.030730942804060697,30,0.27727140845952725,0.2576808606562006,0.2953420148216372,0.25130345244767066,0.2758077955304772,0.27000976053148823,0.26324779895214123,0.28363165723165723,0.2709192257018344,0.29728138528138526,0.2742495359614019,0.014234083963176348,29,,,,,,,,,,,,,1
0.21827566623687744,0.011599294008523265,0.0546626091003418,0.005469533938015266,1,1e-09,"{'reduce_dim__threshold': 1, 'clf__var_smoothing': 1e-09}",0.11851851851851852,0.11363636363636363,0.11868686868686867,0.11616161616161616,0.11616161616161616,0.1111111111111111,0.1212121212121212,0.11868686868686867,0.11616161616161616,0.11868686868686867,0.11690235690235691,0.0027675047256612126,31,0.9024943310657597,0.8468013468013468,0.9024943310657597,0.9034792368125701,0.8482245131729668,0.9020902090209021,0.8805555555555555,0.9026345933562427,0.8655975563192058,0.9026345933562427,0.8857006266526553,0.022517751019603124,2,0.8957365124267529,0.6777677767776777,0.8957365124267529,0.888188818881888,0.6707155251607635,0.8953043819233408,0.808910891089109,0.8948453608247422,0.7481786941580757,0.8948453608247422,0.8270229834493845,0.08961030340046568,1,0.11851851851851852,0.11363636363636363,0.11868686868686867,0.11616161616161616,0.11616161616161616,0.1111111111111111,0.1212121212121212,0.11868686868686867,0.11616161616161616,0.11868686868686867,0.11690235690235691,0.0027675047256612126,31,0.1485148514851485,0.12871287128712872,0.1485148514851485,0.1485148514851485,0.1485148514851485,0.1188118811881188,0.15841584158415842,0.15,0.14,0.15,0.144,0.011160150795919734,32,0.038131313131313134,0.028854941898420163,0.03842682140554481,0.03545548654244307,0.035521885521885524,0.023598820058997046,0.04283194759385236,0.03864922896740191,0.03392109657969506,0.03864922896740191,0.0354040770666955,0.005265748755276957,32,0.0816156615661566,0.044630079929262025,0.08153666430472833,0.06776182276612755,0.06672667266726673,0.025234381845264168,0.09752812015895468,0.0825922311145813,0.06386882685926215,0.0825922311145813,0.06940866923261849,0.020100637479734975,32,,,,,,,,,,,,,1
0.21745538711547852,0.010680184812236182,0.05731499195098877,0.008514316632097934,10,1e-08,"{'reduce_dim__threshold': 10, 'clf__var_smoothing': 1e-08}",0.29444444444444445,0.32297979797979803,0.43425925925925923,0.41104636104636105,0.37237114737114735,0.34820426487093153,0.2598765432098766,0.27609427609427606,0.3404320987654321,0.3388047138047138,0.339851290684624,0.05283719768000116,19,0.23495276653171387,0.30873015873015874,0.3329300329300329,0.3737145207733443,0.31037912704579373,0.3572678229540975,0.31954064454064457,0.24572649572649574,0.3186202686202686,0.3477152477152477,0.31495770855677974,0.042339679485791606,30,0.550871848318435,0.5090523338048091,0.5359653547772361,0.5194741193576371,0.5636584537574637,0.49929404705176395,0.520936736530796,0.5187884615384616,0.5497362637362637,0.5823030303030303,0.5350080649175897,0.024857044736486648,28,0.29444444444444445,0.32297979797979803,0.43425925925925923,0.41104636104636105,0.37237114737114735,0.34820426487093153,0.2598765432098766,0.27609427609427606,0.3404320987654321,0.3388047138047138,0.339851290684624,0.05283719768000116,19,0.31683168316831684,0.297029702970297,0.38613861386138615,0.33663366336633666,0.36633663366336633,0.3465346534653465,0.24752475247524752,0.3,0.36,0.35,0.3307029702970297,0.038790417635584995,12,0.20680052621976394,0.26247207524985305,0.3233844290861835,0.2900149050496903,0.2814368427271653,0.24964079776379342,0.22366631486413702,0.21285560227943603,0.28319088319088315,0.3069729908498992,0.2640435367280805,0.03800675570365016,18,0.29219600725952816,0.29996123421865994,0.36344739737131604,0.32002620134971754,0.34462605423959625,0.3373888988742155,0.29524902840296996,0.3282474072078942,0.3621700404858299,0.3804145696391079,0.3323726839048835,0.029238907832673806,14,,,,,,,,,,,,,1
0.21088411808013915,0.010655165538296794,0.05395352840423584,0.006618885688332349,5,1e-08,"{'reduce_dim__threshold': 5, 'clf__var_smoothing': 1e-08}",0.31574074074074077,0.2803872053872054,0.4035353535353535,0.4255762755762756,0.31862859362859364,0.3359988776655443,0.24876543209876545,0.2788159371492705,0.31686307519640855,0.3547979797979798,0.32791094707761376,0.052282946013842965,24,0.29064327485380115,0.28061490978157644,0.28033170533170537,0.39054741554741557,0.3176767676767677,0.344339302672636,0.3093089916619329,0.27354497354497354,0.2817784067784068,0.3592364062952298,0.31280221541444453,0.03783647053879844,32,0.5880493312489143,0.4869573495811119,0.49054691183404064,0.5298289993834548,0.572937293729373,0.46673376128821664,0.5115962662846762,0.5414047619047619,0.5122048784548785,0.5923153709036062,0.5292574924613035,0.041579228961210565,30,0.31574074074074077,0.2803872053872054,0.4035353535353535,0.4255762755762756,0.31862859362859364,0.3359988776655443,0.24876543209876545,0.2788159371492705,0.31686307519640855,0.3547979797979798,0.32791094707761376,0.052282946013842965,24,0.33663366336633666,0.25742574257425743,0.36633663366336633,0.3564356435643564,0.33663366336633666,0.31683168316831684,0.2376237623762376,0.3,0.33,0.36,0.3197920792079208,0.0410353328164752,18,0.24284752284752287,0.22974986187546576,0.2869162739819775,0.3096604231997062,0.2752979726435104,0.2351845481532444,0.21254963427377221,0.23119189133556953,0.2478203083466241,0.3181565023670287,0.25893749390244214,0.03442446104220827,20,0.3166802394525167,0.27198213052711545,0.31812498955925367,0.3352607915253768,0.3520351773653992,0.29536625489174306,0.2856671529221888,0.33718826575723126,0.3153157894736842,0.38324561403508767,0.3210866405509597,0.031097492699737845,16,,,,,,,,,,,,,1
0.20749475955963134,0.0141709269270605,0.053966093063354495,0.005786019724077624,2.5,1e-08,"{'reduce_dim__threshold': 2.5, 'clf__var_smoothing': 1e-08}",0.29197530864197524,0.322979797979798,0.38846801346801346,0.38214193214193215,0.22465034965034963,0.3202581369248036,0.24722222222222218,0.2553591470258137,0.3068181818181818,0.26304713804713803,0.3002920227920228,0.052386795614138115,29,0.26436219769553104,0.2734364401031068,0.2860581274559769,0.322919764598119,0.25666666666666665,0.3294955856359365,0.3524764844209289,0.23976501711795828,0.26274748250554697,0.3026304713804714,0.28905582375802424,0.03467288352549216,38,0.5235055551887235,0.4719012560596719,0.4947451320814464,0.4220217445815601,0.5196039603960396,0.4581671527476634,0.5301351563727801,0.5175841736694677,0.4771601382488479,0.5374166666666667,0.4952240936012867,0.035348944943745284,39,0.29197530864197524,0.322979797979798,0.38846801346801346,0.38214193214193215,0.22465034965034963,0.3202581369248036,0.24722222222222218,0.2553591470258137,0.3068181818181818,0.26304713804713803,0.3002920227920228,0.052386795614138115,29,0.2871287128712871,0.26732673267326734,0.33663366336633666,0.2871287128712871,0.25742574257425743,0.3069306930693069,0.2376237623762376,0.27,0.3,0.29,0.28401980198019805,0.026341293416404832,29,0.2165641175248527,0.23751671915281442,0.2811417989112828,0.28843327511474015,0.19196527262888818,0.21860527249016465,0.2250961715571516,0.17949407824886754,0.23396982188690987,0.2422077922077922,0.2314994319723464,0.032497135138004604,29,0.27306213435521853,0.2649183048782876,0.31358770980886824,0.2642040783215056,0.2758077955304772,0.2858108244419389,0.29068878926743114,0.29824710181606734,0.27452241321199866,0.3073766233766234,0.2848225775008416,0.016427705335911418,28,,,,,,,,,,,,,1
0.2242198944091797,0.01225632071652692,0.05773971080780029,0.00714599044416271,1,1e-08,"{'reduce_dim__threshold': 1, 'clf__var_smoothing': 1e-08}",0.11851851851851852,0.11363636363636363,0.11868686868686867,0.11616161616161616,0.11616161616161616,0.1111111111111111,0.1212121212121212,0.11868686868686867,0.11616161616161616,0.11868686868686867,0.11690235690235691,0.0027675047256612126,31,0.9024943310657597,0.8468013468013468,0.9024943310657597,0.9034792368125701,0.8482245131729668,0.9020902090209021,0.8805555555555555,0.9026345933562427,0.8655975563192058,0.9026345933562427,0.8857006266526553,0.022517751019603124,2,0.8957365124267529,0.6777677767776777,0.8957365124267529,0.888188818881888,0.6707155251607635,0.8953043819233408,0.808910891089109,0.8948453608247422,0.7481786941580757,0.8948453608247422,0.8270229834493845,0.08961030340046568,1,0.11851851851851852,0.11363636363636363,0.11868686868686867,0.11616161616161616,0.11616161616161616,0.1111111111111111,0.1212121212121212,0.11868686868686867,0.11616161616161616,0.11868686868686867,0.11690235690235691,0.0027675047256612126,31,0.1485148514851485,0.12871287128712872,0.1485148514851485,0.1485148514851485,0.1485148514851485,0.1188118811881188,0.15841584158415842,0.15,0.14,0.15,0.144,0.011160150795919734,32,0.038131313131313134,0.028854941898420163,0.03842682140554481,0.03545548654244307,0.035521885521885524,0.023598820058997046,0.04283194759385236,0.03864922896740191,0.03392109657969506,0.03864922896740191,0.0354040770666955,0.005265748755276957,32,0.0816156615661566,0.044630079929262025,0.08153666430472833,0.06776182276612755,0.06672667266726673,0.025234381845264168,0.09752812015895468,0.0825922311145813,0.06386882685926215,0.0825922311145813,0.06940866923261849,0.020100637479734975,32,,,,,,,,,,,,,1
0.21236200332641603,0.014560349432397904,0.05475285053253174,0.0053323277446751735,10,1e-07,"{'reduce_dim__threshold': 10, 'clf__var_smoothing': 1e-07}",0.3108024691358025,0.32297979797979803,0.40648148148148144,0.4334822584822585,0.3871859621859622,0.38524130190796857,0.2709876543209877,0.2730078563411896,0.34969135802469137,0.32954545454545453,0.3469405594405594,0.052484617744345166,18,0.2543076968515565,0.3115136876006441,0.3186387686387686,0.34879775271932134,0.3288120159496971,0.39552386611210144,0.32160821634505843,0.2503848003848004,0.323415576193354,0.3486772486772487,0.3201679629472551,0.040844579438885455,29,0.5329138176975592,0.5120246807289425,0.506934979212207,0.5059009132975353,0.5680951014356094,0.5095833112723036,0.526232235716342,0.5240367965367966,0.5555217375217375,0.5815238095238096,0.5322767382942842,0.02572241053421461,29,0.3108024691358025,0.32297979797979803,0.40648148148148144,0.4334822584822585,0.3871859621859622,0.38524130190796857,0.2709876543209877,0.2730078563411896,0.34969135802469137,0.32954545454545453,0.3469405594405594,0.052484617744345166,18,0.33663366336633666,0.297029702970297,0.37623762376237624,0.3564356435643564,0.3564356435643564,0.3564356435643564,0.25742574257425743,0.3,0.37,0.34,0.3346633663366337,0.036076372550552176,11,0.23314339981006643,0.2643298059964727,0.31060799566546693,0.31757930178982813,0.30163824626190217,0.2885056896752803,0.22679889011723095,0.21633638123751117,0.2894071437931087,0.30447814212182034,0.27528249964686885,0.035607934352100364,16,0.321081009199821,0.3023207082613023,0.35625794884388623,0.3448923839752396,0.34699728037319866,0.3484391354115169,0.3018138545488732,0.33266429192276653,0.3696450169081748,0.3765505423695078,0.3400662171814287,0.024316278795824847,13,,,,,,,,,,,,,1
0.21604416370391846,0.008025272008373571,0.057592153549194336,0.007162020844981266,5,1e-07,"{'reduce_dim__threshold': 5, 'clf__var_smoothing': 1e-07}",0.31574074074074077,0.28779461279461277,0.4199494949494949,0.41446516446516446,0.3075174825174825,0.3755611672278339,0.24876543209876545,0.31837822671156,0.31686307519640855,0.3686868686868687,0.3373722265388932,0.05258427177611294,20,0.28835978835978837,0.2837419403208877,0.31787638287638287,0.38840767076061194,0.30601620601620605,0.3792277297392387,0.30790937457604123,0.302256872432311,0.2914205547538881,0.3702355257910813,0.32354520456264374,0.03791971690869371,27,0.5516737388024516,0.4923638112799134,0.525977454888346,0.5284319058925931,0.562971022376963,0.4887161149436098,0.5128422732383128,0.5623541721436459,0.5218380952380951,0.6054381174381175,0.5352606706242048,0.03393859258396341,27,0.31574074074074077,0.28779461279461277,0.4199494949494949,0.41446516446516446,0.3075174825174825,0.3755611672278339,0.24876543209876545,0.31837822671156,0.31686307519640855,0.3686868686868687,0.3373722265388932,0.05258427177611294,20,0.33663366336633666,0.26732673267326734,0.38613861386138615,0.3465346534653465,0.32673267326732675,0.33663366336633666,0.2376237623762376,0.32,0.33,0.37,0.32576237623762383,0.04183940522785435,15,0.25051550703724623,0.23546890388483036,0.31506197756197757,0.3034403275059263,0.2657189507371227,0.27344335728379,0.21015939942739703,0.2615591367306652,0.251991514272216,0.33089333019157574,0.2698252404632748,0.035263588789710844,17,0.3212024308020864,0.27977408306515555,0.3513026109560763,0.33044767863514035,0.343329715042657,0.32041313709419667,0.2859661677860812,0.36342363536237565,0.3206715077241393,0.3963588972431078,0.3312889863711016,0.03294489001655834,15,,,,,,,,,,,,,1
