mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__var_smoothing,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,split5_test_precision_weighted,split6_test_precision_weighted,split7_test_precision_weighted,split8_test_precision_weighted,split9_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,split5_test_recall_weighted,split6_test_recall_weighted,split7_test_recall_weighted,split8_test_recall_weighted,split9_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_auc_macro,split1_test_auc_macro,split2_test_auc_macro,split3_test_auc_macro,split4_test_auc_macro,split5_test_auc_macro,split6_test_auc_macro,split7_test_auc_macro,split8_test_auc_macro,split9_test_auc_macro,mean_test_auc_macro,std_test_auc_macro,rank_test_auc_macro
0.051996159553527835,0.012305490170976196,0.024941635131835938,0.008522124438461145,1e-09,{'clf__var_smoothing': 1e-09},0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6235107485107485,0.5386781090033123,0.6109680819030413,0.5946087318636338,0.6629378247025307,0.4709595959595959,0.581060606060606,0.6410934744268076,0.5265401265401266,0.5711004470694393,0.5821457746039843,0.05492382694565296,4,0.6855166285859355,0.6298666452011055,0.6953688051732003,0.7097985816681217,0.7360333318399714,0.6378637863786378,0.6837833783378338,0.6669365079365079,0.6560429570429569,0.6941768180140273,0.6795387440178299,0.03088834756609946,3,0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6732673267326733,0.6138613861386139,0.693069306930693,0.7029702970297029,0.693069306930693,0.6336633663366337,0.6336633663366337,0.63,0.62,0.68,0.6573564356435643,0.032489614366172176,2,0.4797232634502232,0.45913476501711803,0.6025062656641603,0.6076113190291265,0.5496753246753247,0.48444615813036873,0.5112303706125217,0.4477020019499815,0.5131148995106357,0.5556434201200052,0.5210787788159466,0.0534459046978001,1,0.6569234694446389,0.6005657708628006,0.6854016228690538,0.7020470811302102,0.693887960224594,0.6315008770975421,0.6460737508860399,0.6149153450531334,0.6266289186718235,0.6856454713819561,0.6543590267621793,0.03405196906276474,1,,,,,,,,,,,,,1
0.046933102607727054,0.008184143910386145,0.0260772705078125,0.00991809960332691,1e-08,{'clf__var_smoothing': 1e-08},0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6235107485107485,0.5386781090033123,0.6109680819030413,0.5946087318636338,0.6629378247025307,0.4709595959595959,0.581060606060606,0.6410934744268076,0.5265401265401266,0.5711004470694393,0.5821457746039843,0.05492382694565296,4,0.6855166285859355,0.6298666452011055,0.6953688051732003,0.7097985816681217,0.7360333318399714,0.6378637863786378,0.6837833783378338,0.6669365079365079,0.6560429570429569,0.6941768180140273,0.6795387440178299,0.03088834756609946,3,0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6732673267326733,0.6138613861386139,0.693069306930693,0.7029702970297029,0.693069306930693,0.6336633663366337,0.6336633663366337,0.63,0.62,0.68,0.6573564356435643,0.032489614366172176,2,0.4797232634502232,0.45913476501711803,0.6025062656641603,0.6076113190291265,0.5496753246753247,0.48444615813036873,0.5112303706125217,0.4477020019499815,0.5131148995106357,0.5556434201200052,0.5210787788159466,0.0534459046978001,1,0.6569234694446389,0.6005657708628006,0.6854016228690538,0.7020470811302102,0.693887960224594,0.6315008770975421,0.6460737508860399,0.6149153450531334,0.6266289186718235,0.6856454713819561,0.6543590267621793,0.03405196906276474,1,,,,,,,,,,,,,1
0.04114220142364502,0.010186307380906402,0.02408919334411621,0.007970370188023995,1e-07,{'clf__var_smoothing': 1e-07},0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6235107485107485,0.5386781090033123,0.6109680819030413,0.5946087318636338,0.6629378247025307,0.4709595959595959,0.581060606060606,0.6410934744268076,0.5265401265401266,0.5711004470694393,0.5821457746039843,0.05492382694565296,4,0.6855166285859355,0.6298666452011055,0.6953688051732003,0.7097985816681217,0.7360333318399714,0.6378637863786378,0.6837833783378338,0.6669365079365079,0.6560429570429569,0.6941768180140273,0.6795387440178299,0.03088834756609946,3,0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6732673267326733,0.6138613861386139,0.693069306930693,0.7029702970297029,0.693069306930693,0.6336633663366337,0.6336633663366337,0.63,0.62,0.68,0.6573564356435643,0.032489614366172176,2,0.4797232634502232,0.45913476501711803,0.6025062656641603,0.6076113190291265,0.5496753246753247,0.48444615813036873,0.5112303706125217,0.4477020019499815,0.5131148995106357,0.5556434201200052,0.5210787788159466,0.0534459046978001,1,0.6569234694446389,0.6005657708628006,0.6854016228690538,0.7020470811302102,0.693887960224594,0.6315008770975421,0.6460737508860399,0.6149153450531334,0.6266289186718235,0.6856454713819561,0.6543590267621793,0.03405196906276474,1,,,,,,,,,,,,,1
0.041082763671875,0.007491415688275677,0.022856473922729492,0.003930874420369973,1e-06,{'clf__var_smoothing': 1e-06},0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6235107485107485,0.5386781090033123,0.6109680819030413,0.5946087318636338,0.6629378247025307,0.4709595959595959,0.581060606060606,0.6410934744268076,0.5265401265401266,0.5711004470694393,0.5821457746039843,0.05492382694565296,4,0.6855166285859355,0.6298666452011055,0.6953688051732003,0.7097985816681217,0.7360333318399714,0.6378637863786378,0.6837833783378338,0.6669365079365079,0.6560429570429569,0.6941768180140273,0.6795387440178299,0.03088834756609946,3,0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6732673267326733,0.6138613861386139,0.693069306930693,0.7029702970297029,0.693069306930693,0.6336633663366337,0.6336633663366337,0.63,0.62,0.68,0.6573564356435643,0.032489614366172176,2,0.4797232634502232,0.45913476501711803,0.6025062656641603,0.6076113190291265,0.5496753246753247,0.48444615813036873,0.5112303706125217,0.4477020019499815,0.5131148995106357,0.5556434201200052,0.5210787788159466,0.0534459046978001,1,0.6569234694446389,0.6005657708628006,0.6854016228690538,0.7020470811302102,0.693887960224594,0.6315008770975421,0.6460737508860399,0.6149153450531334,0.6266289186718235,0.6856454713819561,0.6543590267621793,0.03405196906276474,1,,,,,,,,,,,,,1
0.03771309852600098,0.008328085994382612,0.01760716438293457,0.004376409398519223,1e-05,{'clf__var_smoothing': 1e-05},0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6235107485107485,0.5386781090033123,0.6109680819030413,0.5946087318636338,0.6629378247025307,0.4709595959595959,0.581060606060606,0.6410934744268076,0.5265401265401266,0.5711004470694393,0.5821457746039843,0.05492382694565296,4,0.6855166285859355,0.6298666452011055,0.6953688051732003,0.7097985816681217,0.7360333318399714,0.6378637863786378,0.6837833783378338,0.6669365079365079,0.6560429570429569,0.6941768180140273,0.6795387440178299,0.03088834756609946,3,0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6732673267326733,0.6138613861386139,0.693069306930693,0.7029702970297029,0.693069306930693,0.6336633663366337,0.6336633663366337,0.63,0.62,0.68,0.6573564356435643,0.032489614366172176,2,0.4797232634502232,0.45913476501711803,0.6025062656641603,0.6076113190291265,0.5496753246753247,0.48444615813036873,0.5112303706125217,0.4477020019499815,0.5131148995106357,0.5556434201200052,0.5210787788159466,0.0534459046978001,1,0.6569234694446389,0.6005657708628006,0.6854016228690538,0.7020470811302102,0.693887960224594,0.6315008770975421,0.6460737508860399,0.6149153450531334,0.6266289186718235,0.6856454713819561,0.6543590267621793,0.03405196906276474,1,,,,,,,,,,,,,1
0.042788362503051756,0.011663665397971857,0.024662375450134277,0.011293716317748474,0.0001,{'clf__var_smoothing': 0.0001},0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6235107485107485,0.5386781090033123,0.6109680819030413,0.5946087318636338,0.6629378247025307,0.4709595959595959,0.581060606060606,0.6410934744268076,0.5265401265401266,0.5711004470694393,0.5821457746039843,0.05492382694565296,4,0.6855166285859355,0.6298666452011055,0.6953688051732003,0.7097985816681217,0.7360333318399714,0.6378637863786378,0.6837833783378338,0.6669365079365079,0.6560429570429569,0.6941768180140273,0.6795387440178299,0.03088834756609946,3,0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6732673267326733,0.6138613861386139,0.693069306930693,0.7029702970297029,0.693069306930693,0.6336633663366337,0.6336633663366337,0.63,0.62,0.68,0.6573564356435643,0.032489614366172176,2,0.4797232634502232,0.45913476501711803,0.6025062656641603,0.6076113190291265,0.5496753246753247,0.48444615813036873,0.5112303706125217,0.4477020019499815,0.5131148995106357,0.5556434201200052,0.5210787788159466,0.0534459046978001,1,0.6569234694446389,0.6005657708628006,0.6854016228690538,0.7020470811302102,0.693887960224594,0.6315008770975421,0.6460737508860399,0.6149153450531334,0.6266289186718235,0.6856454713819561,0.6543590267621793,0.03405196906276474,1,,,,,,,,,,,,,1
0.044164729118347165,0.012630284794427734,0.018709874153137206,0.0052149451105733885,0.001,{'clf__var_smoothing': 0.001},0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6235107485107485,0.5386781090033123,0.6109680819030413,0.5946087318636338,0.6629378247025307,0.4709595959595959,0.581060606060606,0.6410934744268076,0.5265401265401266,0.5711004470694393,0.5821457746039843,0.05492382694565296,4,0.6855166285859355,0.6298666452011055,0.6953688051732003,0.7097985816681217,0.7360333318399714,0.6378637863786378,0.6837833783378338,0.6669365079365079,0.6560429570429569,0.6941768180140273,0.6795387440178299,0.03088834756609946,3,0.4904320987654321,0.468939393939394,0.6173400673400674,0.6280173530173531,0.5386687386687387,0.5090628507295174,0.5004208754208754,0.4379349046015713,0.5273569023569024,0.5462962962962963,0.5264469481136148,0.05704422528917159,1,0.6732673267326733,0.6138613861386139,0.693069306930693,0.7029702970297029,0.693069306930693,0.6336633663366337,0.6336633663366337,0.63,0.62,0.68,0.6573564356435643,0.032489614366172176,2,0.4797232634502232,0.45913476501711803,0.6025062656641603,0.6076113190291265,0.5496753246753247,0.48444615813036873,0.5112303706125217,0.4477020019499815,0.5131148995106357,0.5556434201200052,0.5210787788159466,0.0534459046978001,1,0.6569234694446389,0.6005657708628006,0.6854016228690538,0.7020470811302102,0.693887960224594,0.6315008770975421,0.6460737508860399,0.6149153450531334,0.6266289186718235,0.6856454713819561,0.6543590267621793,0.03405196906276474,1,,,,,,,,,,,,,1
0.03745598793029785,0.005999359107198162,0.019027566909790038,0.005990323391167844,0.01,{'clf__var_smoothing': 0.01},0.4904320987654321,0.468939393939394,0.6173400673400674,0.6141284641284641,0.5247798497798498,0.5090628507295174,0.502946127946128,0.4404601571268238,0.5273569023569024,0.5462962962962963,0.5241742208408875,0.05398886006664219,8,0.6235107485107485,0.5386781090033123,0.6109680819030413,0.5836247086247086,0.6546141700374126,0.4697487697487698,0.6369074316228788,0.6488766198911127,0.5265401265401266,0.5711004470694393,0.586456921295155,0.05726965949897525,3,0.6855166285859355,0.6298666452011055,0.6953688051732003,0.7005123589282005,0.7224927791784334,0.6436774446675437,0.6985921387635949,0.6737577639751552,0.6560429570429569,0.6941768180140273,0.6800004339530155,0.027359208710312714,2,0.4904320987654321,0.468939393939394,0.6173400673400674,0.6141284641284641,0.5247798497798498,0.5090628507295174,0.502946127946128,0.4404601571268238,0.5273569023569024,0.5462962962962963,0.5241742208408875,0.05398886006664219,8,0.6732673267326733,0.6138613861386139,0.693069306930693,0.693069306930693,0.6831683168316832,0.6336633663366337,0.6435643564356436,0.64,0.62,0.68,0.6573663366336633,0.02884979982438131,1,0.4797232634502232,0.45913476501711803,0.6025062656641603,0.5948398663620381,0.538400814871403,0.48334584043031875,0.5238730339156596,0.45347419846903847,0.5131148995106357,0.5556434201200052,0.52040563678106,0.050173792426836415,8,0.6569234694446389,0.6005657708628006,0.6854016228690538,0.6919845188967573,0.6823562188151588,0.6335053407505801,0.6543356111277916,0.6236555962097758,0.6266289186718235,0.6856454713819561,0.6541002539030336,0.030311981516842893,8,,,,,,,,,,,,,1
0.04589381217956543,0.007318651026930978,0.0301605224609375,0.009064807227539278,0.1,{'clf__var_smoothing': 0.1},0.45154320987654323,0.43190235690235684,0.6062289562289563,0.5974617974617975,0.5247798497798498,0.4976992143658811,0.4931257014590348,0.38953423120089786,0.5212962962962963,0.5416666666666666,0.5055238280238281,0.06520930594910228,9,0.6221380471380471,0.48629715662235984,0.63395378690629,0.604327105642895,0.653713382371919,0.5453163066984205,0.6666211874545208,0.6403218694885361,0.5803400803400803,0.639883515852508,0.6072912438515576,0.05289165119030243,2,0.6862136213621363,0.6158638163467914,0.7006956536475213,0.6899007193952479,0.7227821180670735,0.6550935581363013,0.7196840563177197,0.6548809523809525,0.671068796068796,0.7187006275378368,0.6834883919260377,0.03284911111946427,1,0.45154320987654323,0.43190235690235684,0.6062289562289563,0.5974617974617975,0.5247798497798498,0.4976992143658811,0.4931257014590348,0.38953423120089786,0.5212962962962963,0.5416666666666666,0.5055238280238281,0.06520930594910228,9,0.6633663366336634,0.6039603960396039,0.6831683168316832,0.6831683168316832,0.6831683168316832,0.6336633663366337,0.6633663366336634,0.62,0.63,0.7,0.6563861386138614,0.030718777161007266,9,0.4216173235836157,0.412636165577342,0.5956865118155439,0.5930694792536897,0.5378808728222256,0.49016331678870384,0.4959386191577134,0.38683831706333616,0.519816743793352,0.5326507284316615,0.49862980782871846,0.06883887080480665,9,0.6416456091837113,0.5854397204426325,0.6745268996945777,0.680897478845629,0.682575731021252,0.6296574283699932,0.6641282806371211,0.5938951529020179,0.6356661019292598,0.6920365527643417,0.6480468955790536,0.035427101825073526,9,,,,,,,,,,,,,1
0.04081602096557617,0.008199603942002281,0.021204757690429687,0.006335102492223292,1,{'clf__var_smoothing': 1},0.41790123456790124,0.3433501683501683,0.4753367003367003,0.5073556073556074,0.40660450660450664,0.3839225589225589,0.31742424242424244,0.35291806958473626,0.38633557800224466,0.38131313131313127,0.3972461797461797,0.05525228523165128,10,0.7098124098124098,0.6663417803768682,0.6234567901234568,0.7849402392743929,0.6748826994110013,0.6331037236697613,0.7314652371669914,0.7527125987270915,0.710296594220944,0.5648388648388648,0.6851850937621782,0.0627353759797711,1,0.714028545711714,0.6257888946789416,0.6573157315731573,0.7150021459429431,0.6944481510145624,0.6472845667316057,0.6697932951189857,0.6838819875776397,0.6813469036873292,0.6387619047619048,0.6727652126798784,0.029006517516847644,10,0.41790123456790124,0.3433501683501683,0.4753367003367003,0.5073556073556074,0.40660450660450664,0.3839225589225589,0.31742424242424244,0.35291806958473626,0.38633557800224466,0.38131313131313127,0.3972461797461797,0.05525228523165128,10,0.6732673267326733,0.594059405940594,0.6633663366336634,0.6534653465346535,0.6633663366336634,0.6039603960396039,0.594059405940594,0.61,0.61,0.63,0.6295544554455447,0.02951073934838878,10,0.41903743315508024,0.3495192096240436,0.47284858387799567,0.5320815458676788,0.3979371817455505,0.38982547987580274,0.3074087964351991,0.3687566137566137,0.38671036565773403,0.39890997890997887,0.4023035188905678,0.059535688258822286,10,0.6346958225234288,0.545163407263432,0.6240438749757329,0.6208475183479535,0.6171222025607221,0.5648561916611053,0.5407295184964042,0.5659349206349207,0.5823582032003086,0.6015216783216782,0.5897273337985687,0.032685665717459386,10,,,,,,,,,,,,,1
