,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_split,param_clf__max_features,param_clf__max_depth,param_clf__class_weight,param_clf__bootstrap,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,split5_test_precision_weighted,split6_test_precision_weighted,split7_test_precision_weighted,split8_test_precision_weighted,split9_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,split5_test_recall_weighted,split6_test_recall_weighted,split7_test_recall_weighted,split8_test_recall_weighted,split9_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0,13.399605464935302,0.2529145017707989,0.2518749475479126,0.033026120540625786,700,2,0.05,,balanced_subsample,True,"{'clf__n_estimators': 700, 'clf__min_samples_split': 2, 'clf__max_features': 0.05, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5262345679012346,0.513047138047138,0.6196127946127946,0.6545778295778296,0.5081131831131831,0.5549943883277216,0.4877384960718294,0.6171156004489338,0.5551066217732885,0.617003367003367,0.5653543986877321,0.054800706752889956,36,0.6004066920733587,0.6443345014773585,0.6895725950723559,0.6525842044134726,0.4922350116148566,0.6317462995094574,0.576465004656494,0.7887205387205387,0.7140852974186307,0.6808943089430894,0.6471044453899613,0.07675648266302007,1,0.7333524561247333,0.6650869168549509,0.7641832906389634,0.7656248203217535,0.6719253320680906,0.7043307135803227,0.6958804923045496,0.8185714285714285,0.731919191919192,0.7638414634146341,0.7314716105798619,0.04564040113678781,2,0.5262345679012346,0.513047138047138,0.6196127946127946,0.6545778295778296,0.5081131831131831,0.5549943883277216,0.4877384960718294,0.6171156004489338,0.5551066217732885,0.617003367003367,0.5653543986877321,0.054800706752889956,36,0.7227722772277227,0.6534653465346535,0.7524752475247525,0.7623762376237624,0.6831683168316832,0.6633663366336634,0.7029702970297029,0.77,0.71,0.74,0.716059405940594,0.03870866250449596,1,0.5339396892905666,0.5409924999502027,0.6187514086094207,0.6443121693121694,0.49691089718135006,0.5293678270571723,0.4746581762779546,0.6185185185185186,0.5548250335121606,0.5890106767344618,0.5601286896443977,0.0530048465633989,17,0.7167078813144473,0.6436704289016043,0.7427844610018811,0.7586765399228999,0.6749670620495838,0.6565788359507142,0.6827076991165011,0.7566969696969698,0.6975087189025807,0.7339356960175375,0.706423429287472,0.039365555170441206,2
1,14.058033561706543,0.42678026617739284,0.26426517963409424,0.017643952826268437,700,7,0.05,,balanced_subsample,True,"{'clf__n_estimators': 700, 'clf__min_samples_split': 7, 'clf__max_features': 0.05, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5469135802469135,0.4806397306397307,0.6242424242424243,0.665941465941466,0.5192242942242942,0.5534511784511784,0.47286756453423123,0.6541526374859709,0.5041806958473626,0.6334175084175084,0.5655031080031081,0.06941570355156387,35,0.6081691779366198,0.5670995670995671,0.6949375188196325,0.6302910052910052,0.5888960666092449,0.6160293095277615,0.558596837944664,0.7774389677898449,0.6465207631874299,0.6921038612095524,0.6380083075415321,0.0639217372175424,2,0.7369494424525508,0.6405426256911406,0.7690399527757653,0.7698255539839698,0.7016783073656203,0.7020198328477764,0.6824987933575967,0.804999164578112,0.7017272727272728,0.7786415468000834,0.7287922492579888,0.0487628107710547,3,0.5469135802469135,0.4806397306397307,0.6242424242424243,0.665941465941466,0.5192242942242942,0.5534511784511784,0.47286756453423123,0.6541526374859709,0.5041806958473626,0.6334175084175084,0.5655031080031081,0.06941570355156387,35,0.7128712871287128,0.6435643564356436,0.7524752475247525,0.7623762376237624,0.693069306930693,0.6633663366336634,0.6831683168316832,0.78,0.69,0.76,0.7140891089108911,0.04447857234338921,3,0.5500879237721343,0.50351966873706,0.6231346339705472,0.6442413553524664,0.496874350576176,0.5179764087692024,0.45706601619914305,0.6774957762090782,0.4982671384551758,0.6042394349043966,0.5572902706945381,0.0708639575399367,21,0.7139032931633245,0.6326876165877457,0.7450846101859191,0.763043923439963,0.6760554061781142,0.6538617169481735,0.6652772397982832,0.771955470408533,0.673477534972277,0.7523043234685178,0.7047651135150851,0.047988417092334125,5
2,12.994700312614441,0.307946127216878,0.27800989151000977,0.022397606824562245,700,47,0.05,,balanced_subsample,True,"{'clf__n_estimators': 700, 'clf__min_samples_split': 47, 'clf__max_features': 0.05, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5330246913580247,0.51010101010101,0.6031986531986532,0.6662328412328412,0.5882478632478632,0.6011784511784511,0.5444163860830528,0.6604657687991021,0.4943322109988777,0.6523569023569024,0.5853554778554779,0.059675787685579906,10,0.592356287123729,0.5196091591440428,0.6198853615520281,0.6031938821412506,0.6513884913007719,0.5293521293521294,0.5768949181739881,0.7092135228074969,0.5203617370284037,0.6979517396184063,0.6020207228242247,0.06551033672542805,5,0.7246267816150385,0.6304602221019444,0.7307245010215307,0.7469983030691734,0.7376839404588231,0.6789853710645789,0.7000863458438867,0.7840121609619457,0.6564708624708624,0.7878457653457653,0.717789425395355,0.04895085997648321,12,0.5330246913580247,0.51010101010101,0.6031986531986532,0.6662328412328412,0.5882478632478632,0.6011784511784511,0.5444163860830528,0.6604657687991021,0.4943322109988777,0.6523569023569024,0.5853554778554779,0.059675787685579906,10,0.7029702970297029,0.6237623762376238,0.7227722772277227,0.7425742574257426,0.693069306930693,0.6633663366336634,0.693069306930693,0.76,0.64,0.76,0.7001584158415841,0.04515527133741891,11,0.5341547828389933,0.5087929700373478,0.5955868387240938,0.6299173471734967,0.5500470176853272,0.5570950668663305,0.5369189051264421,0.6496520063964284,0.4817985999669254,0.6145138566946542,0.565847739151004,0.051834324907208525,8,0.7019449544723124,0.6231201102547608,0.7186615494128599,0.740080425073795,0.6868343174316063,0.661621211136056,0.6881208801384645,0.7563846711098233,0.6371598609759951,0.7548739584610001,0.6968801938466673,0.044382775868707106,13
3,71.97252662181855,1.0829731710318822,0.2944277048110962,0.006565334553049292,700,2,0.25,,balanced_subsample,True,"{'clf__n_estimators': 700, 'clf__min_samples_split': 2, 'clf__max_features': 0.25, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5768518518518518,0.4503367003367003,0.6267676767676768,0.6722157472157472,0.5536972286972287,0.5990740740740741,0.5978675645342312,0.6310044893378227,0.49450056116722785,0.6191077441077442,0.5821423638090304,0.0634692666407461,14,0.6069223985890653,0.4651214526214526,0.6512806637806638,0.6049906964380649,0.5340303239633704,0.6305574599692247,0.7196386946386946,0.773015873015873,0.6411967661967661,0.6698243114909782,0.6296578640704154,0.08258640370448839,3,0.7398239823982398,0.616075178946466,0.7675560413184176,0.7497167479905886,0.697474876612482,0.7333361842971626,0.7528058575088278,0.8029841269841269,0.7023530636030637,0.7538760683760684,0.7316002128035444,0.04806162554630296,1,0.5768518518518518,0.4503367003367003,0.6267676767676768,0.6722157472157472,0.5536972286972287,0.5990740740740741,0.5978675645342312,0.6310044893378227,0.49450056116722785,0.6191077441077442,0.5821423638090304,0.0634692666407461,14,0.7326732673267327,0.6336633663366337,0.7623762376237624,0.7524752475247525,0.7029702970297029,0.6732673267326733,0.7227722772277227,0.78,0.67,0.73,0.716019801980198,0.04357548912659836,2,0.5804079625580639,0.4500415848241935,0.6255710335269699,0.633220141720143,0.5388209084803512,0.5501026766936641,0.572425561306972,0.6318592144434843,0.48951196796222735,0.5848895113600996,0.5656850562876168,0.057704065352350904,10,0.7302804345922855,0.6190198666307147,0.7570525053904238,0.7458038096903282,0.6966779207774824,0.6718972274868421,0.7104284253973925,0.7649573609910688,0.6626539144208585,0.7240966386554623,0.7082868104032859,0.04386951418187059,1
4,73.7854131937027,1.1063403129540141,0.3088785886764526,0.023972287321695273,700,7,0.25,,balanced_subsample,True,"{'clf__n_estimators': 700, 'clf__min_samples_split': 7, 'clf__max_features': 0.25, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5836419753086419,0.4503367003367003,0.6128787878787878,0.6861046361046361,0.5814750064750065,0.5620370370370371,0.5731762065095398,0.6284792368125702,0.4880190796857463,0.5959595959595959,0.5762108262108262,0.06360684556401441,23,0.6871061037727704,0.4651214526214526,0.6277116402116403,0.6207314371788056,0.547203876370543,0.5287749287749288,0.7204804454804454,0.7425265359781883,0.6407366750390007,0.6537815241067274,0.6234174619534503,0.08290679693223128,4,0.7816723980090317,0.616075178946466,0.7590051862329091,0.7609378701027998,0.7244717741004869,0.6620208174663619,0.751005677490826,0.7992459346039519,0.6960649021521114,0.7316436666314715,0.7282143405736416,0.05334578652397943,4,0.5836419753086419,0.4503367003367003,0.6128787878787878,0.6861046361046361,0.5814750064750065,0.5620370370370371,0.5731762065095398,0.6284792368125702,0.4880190796857463,0.5959595959595959,0.5762108262108262,0.06360684556401441,23,0.7524752475247525,0.6336633663366337,0.7524752475247525,0.7623762376237624,0.7227722772277227,0.6435643564356436,0.7227722772277227,0.77,0.66,0.71,0.713009900990099,0.04788340739601311,4,0.6030840878934214,0.4500415848241935,0.6097165825847995,0.6476536929184,0.5573660711839991,0.5344516594516594,0.5248065136879245,0.6138028144146053,0.48399922399068335,0.5643637938267095,0.5589286024776395,0.05888859099291734,19,0.7542895674911076,0.6190198666307147,0.7490506525735631,0.7560930739108678,0.7182232223207988,0.6436657951509437,0.7010932061611832,0.7575884845595635,0.6530940457357667,0.7024249421507733,0.7054542856685282,0.04877432960808552,4
5,67.47130861282349,0.8210123038939253,0.2938392639160156,0.02669541763224716,700,47,0.25,,balanced_subsample,True,"{'clf__n_estimators': 700, 'clf__min_samples_split': 47, 'clf__max_features': 0.25, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5645061728395062,0.45732323232323224,0.6078282828282828,0.6722157472157472,0.5907342657342657,0.606986531986532,0.5905162738496073,0.6512065095398429,0.5061167227833895,0.6073232323232323,0.5854756971423637,0.06041334855673615,9,0.560042735042735,0.46014109347442683,0.6046536796536797,0.635854893968929,0.5458570750237417,0.522905104155104,0.5546296296296297,0.652253516582785,0.490677096164901,0.5451423170721417,0.5572157140768074,0.05725750445657329,30,0.7228674790555979,0.6142869231978143,0.7374994642321375,0.7552172980455941,0.713500676990776,0.6967539885856717,0.7142889288928893,0.7744477351916376,0.6522252402069475,0.7182116275537328,0.7099299361952799,0.04460079742651114,27,0.5645061728395062,0.45732323232323224,0.6078282828282828,0.6722157472157472,0.5907342657342657,0.606986531986532,0.5905162738496073,0.6512065095398429,0.5061167227833895,0.6073232323232323,0.5854756971423637,0.06041334855673615,9,0.7029702970297029,0.6237623762376238,0.7227722772277227,0.7524752475247525,0.7128712871287128,0.6633663366336634,0.7227722772277227,0.75,0.64,0.71,0.70009900990099,0.0416165833037958,12,0.5558407605466429,0.44954365650994865,0.598728911267611,0.6444038744725031,0.5651556977558754,0.5537383863699653,0.5614823600891712,0.632114007996361,0.4934895170189288,0.5703620710437437,0.562485924307075,0.055298716906803505,16,0.7087146361694993,0.612642281143783,0.7248013931458128,0.7471757115864002,0.709741135722046,0.6645408300228519,0.7133899834034709,0.7496187244128422,0.6419658772599949,0.7088096988775976,0.6981400271744299,0.04237039052086811,11
6,144.95436000823975,1.4824761553346342,0.32134170532226564,0.029513092265809233,700,2,0.5,,balanced_subsample,True,"{'clf__n_estimators': 700, 'clf__min_samples_split': 2, 'clf__max_features': 0.5, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.6104938271604938,0.4709595959595959,0.5813973063973064,0.6722157472157472,0.5932595182595183,0.5620370370370371,0.6447250280583614,0.5863916947250281,0.5317901234567901,0.646885521885522,0.5900155400155401,0.05643474143255502,7,0.5965877317503333,0.47644352426961123,0.5994587757583654,0.6233348522822206,0.5604938271604938,0.5196038529371863,0.6966177878968577,0.653906955736224,0.5398517697298184,0.5686745353412019,0.5834973612862313,0.06161461919835839,15,0.7464342253040634,0.6347498103847652,0.7314026692878394,0.7555517957810819,0.722992299229923,0.6648653876376647,0.7495543695693361,0.7548882113821138,0.677199371766445,0.7333083028083028,0.7170946443151536,0.04052694822014997,13,0.6104938271604938,0.4709595959595959,0.5813973063973064,0.6722157472157472,0.5932595182595183,0.5620370370370371,0.6447250280583614,0.5863916947250281,0.5317901234567901,0.646885521885522,0.5900155400155401,0.05643474143255502,7,0.7425742574257426,0.6435643564356436,0.7227722772277227,0.7524752475247525,0.7227722772277227,0.6435643564356436,0.7326732673267327,0.72,0.67,0.73,0.708039603960396,0.03820278265631981,6,0.5986239516677273,0.46555419888753213,0.5831218183314193,0.6412168632964526,0.5749870318497768,0.5258727293041018,0.6057142530508789,0.5439943498767028,0.5287612971823498,0.598304267064012,0.5666150760510954,0.04825282683012675,7,0.7401631128371929,0.6336561128640338,0.7210244061207048,0.7474708868282758,0.7206413918702794,0.6445134558704739,0.7212041849114548,0.7097853910795088,0.6696849610657661,0.7260259976498813,0.7034169901097572,0.03773577697801723,6
7,144.76410901546478,1.5906659066582198,0.3184870958328247,0.03380411076246391,700,7,0.5,,balanced_subsample,True,"{'clf__n_estimators': 700, 'clf__min_samples_split': 7, 'clf__max_features': 0.5, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.6058641975308642,0.45202020202020204,0.6554713804713804,0.6861046361046361,0.5701113701113703,0.5620370370370371,0.6336139169472502,0.5956509539842874,0.5250561167227834,0.646885521885522,0.5932815332815333,0.06578014750130988,5,0.5907676259302276,0.45844895844895844,0.6569288510345421,0.6312112351586036,0.5469135802469136,0.5246543579876912,0.5644179894179895,0.6609330995270738,0.5915464165464166,0.565238010852046,0.5791060125150463,0.058928174106606446,18,0.7430396001272601,0.6111004507044112,0.7733869205735905,0.7611666429800875,0.7215621562156216,0.6693658376826693,0.7178335690711928,0.7617264466762315,0.6924253246753247,0.7393360294676085,0.7190942978173999,0.04729998000485682,9,0.6058641975308642,0.45202020202020204,0.6554713804713804,0.6861046361046361,0.5701113701113703,0.5620370370370371,0.6336139169472502,0.5956509539842874,0.5250561167227834,0.646885521885522,0.5932815332815333,0.06578014750130988,5,0.7425742574257426,0.6138613861386139,0.7524752475247525,0.7623762376237624,0.7227722772277227,0.6435643564356436,0.7227722772277227,0.73,0.67,0.73,0.7090396039603959,0.04688482217453962,5,0.5920486339812986,0.44808641373593083,0.6457542276169728,0.6536437638812478,0.5540719991700384,0.5287587321901047,0.5902960308785062,0.5522710540154758,0.5326281026115427,0.5955484140985915,0.569310737217971,0.05727954620627137,4,0.73728106639079,0.6077740829105949,0.7542631574081778,0.7563296674431793,0.7189329857355483,0.6470851416104766,0.7166582628763682,0.7181703853955377,0.6713786907886555,0.7277443988541851,0.7055617839413513,0.04588977750845529,3
8,134.8369388818741,1.9416051113774007,0.3214426517486572,0.03133132473113611,700,47,0.5,,balanced_subsample,True,"{'clf__n_estimators': 700, 'clf__min_samples_split': 47, 'clf__max_features': 0.5, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5753086419753086,0.47979797979797983,0.6432659932659932,0.6532763532763534,0.5701113701113703,0.5563131313131313,0.6076318742985409,0.6189393939393939,0.4911335578002245,0.6443602693602694,0.5840138565138565,0.058524773859632,12,0.5395084934558619,0.4716622094529071,0.6219044674927028,0.598611111111111,0.5469135802469136,0.4693113935049419,0.528982128982129,0.665856157277726,0.4885421135421135,0.5654449321115987,0.5496736587178005,0.061789403413531285,33,0.7110300503734585,0.6328824295667492,0.7510574473300158,0.7353547854785478,0.7215621562156216,0.6795598046156972,0.7102554211465102,0.7879143323996266,0.6465910553410553,0.7402003927003927,0.7116407875167675,0.04507060386894905,25,0.5753086419753086,0.47979797979797983,0.6432659932659932,0.6532763532763534,0.5701113701113703,0.5563131313131313,0.6076318742985409,0.6189393939393939,0.4911335578002245,0.6443602693602694,0.5840138565138565,0.058524773859632,12,0.693069306930693,0.6336633663366337,0.7128712871287128,0.7227722772277227,0.7227722772277227,0.6336633663366337,0.693069306930693,0.72,0.6,0.72,0.6851881188118811,0.04325051670642793,27,0.5494339833898069,0.4671466698478193,0.6226781545596811,0.6185504469987229,0.5540719991700384,0.49944014625936817,0.5539184916166526,0.5613647846406467,0.4749262380439998,0.5938004906414494,0.5495331405168185,0.0520730627646534,29,0.6944369506459451,0.6275189080105436,0.722272996802884,0.7204165244110619,0.7189329857355483,0.6394807725296884,0.6938317008619062,0.7215706707086017,0.6097268805803377,0.7222910430165332,0.6870479433303049,0.042059865228055396,26
9,218.40353496074675,3.7222269254501246,0.327039909362793,0.04488605173157401,700,2,0.75,,balanced_subsample,True,"{'clf__n_estimators': 700, 'clf__min_samples_split': 2, 'clf__max_features': 0.75, 'clf__max_depth': None, 'clf__class_weight': 'balanced_subsample', 'clf__bootstrap': True}",0.5780864197530864,0.507996632996633,0.5702861952861953,0.6326534576534577,0.5675861175861177,0.5249999999999999,0.608922558922559,0.6082491582491583,0.49963524130190795,0.6607744107744108,0.5759190192523526,0.05068035213472283,24,0.5422079544886562,0.5346560846560846,0.584274821039527,0.59684185210501,0.5449054032387365,0.5030914180036987,0.55986050986051,0.5692579025912359,0.49665242165242174,0.5917378917378918,0.5523486259373772,0.03300362996637708,31,0.7113731616076587,0.6499528524281,0.7326899076462269,0.7355366363704041,0.7138128098524139,0.6438039755392544,0.7246046033174746,0.7533882783882784,0.6510064102564103,0.7733205128205128,0.7089489148226733,0.04329603757569094,28,0.5780864197530864,0.507996632996633,0.5702861952861953,0.6326534576534577,0.5675861175861177,0.5249999999999999,0.608922558922559,0.6082491582491583,0.49963524130190795,0.6607744107744108,0.5759190192523526,0.05068035213472283,24,0.693069306930693,0.6534653465346535,0.7128712871287128,0.7326732673267327,0.7128712871287128,0.6336633663366337,0.7227722772277227,0.73,0.63,0.74,0.6961386138613861,0.03972708583431917,15,0.5517495626277324,0.5141317619578489,0.5681791502427695,0.6053684346367273,0.5514110257488309,0.5040833007260553,0.5751916105883274,0.5689041881812966,0.4886653651359533,0.6167918682624565,0.5544476268107998,0.03976598247928354,23,0.6944772074676938,0.6463408595995769,0.7148104058887961,0.7264233391980314,0.70999011149825,0.6321653298758857,0.7189891184740909,0.7285748709122203,0.6332778202189968,0.7480511841100076,0.6953100247243549,0.040307080169296614,16
