objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,sgscore1,last_alert,classification,classificationReliability,catalogue_table_name,separationArcsec,physical_separation_kpc,direct_distance,distance,z,photoZ,major_axis_arcsec,tns_prefix,association_type,description
ZTF18abccmvf,313.11783655,8.1693423625,19.5245,19.5346,19.4823,19.6745,0.0637016,-0.19219970703125,0.0627578,,0.228076,18.8177,0.7068004608154297,1.4044990539550781,0.978125,6.293912018183619,VS,1,SDSS/PS1,0.3,0.0,0.0,0.0,0.0,0.0,5.71,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237652985036341706"">SDSS J205228.28+081009.5</a></em>; an r=17.99 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.3"" from the stellar source core."
ZTF20abtnoxf,280.75483928,29.20384248,20.7544,20.2372,20.8006,20.2965,0.58,0.5041007995605469,0.0478396,0.126206,0.175808,20.6867,0.06769943237304688,0.14800071716308594,0.915208,19.34047451801598,VS,1,PS1,0.19,0.0,0.0,0.0,0.0,0.0,4.26,AT,VS,"The transient is synonymous with <em>143042807548975020</em>; an r=20.26 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF17aabuvaw,339.08247103636364,40.107544499999996,16.0168,15.5896,17.1921,16.2603,0.427195,0.9318008422851562,0.710606,0.531954,0.2491,15.5969,0.41989994049072266,0.6914997100830078,0.662756,4.061423617880791,VS,1,GSC/GAIA/PS1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N2XM023133</em>; a V=14.24 mag stellar source found in the GSC/GAIA/PS1 catalogues. Its located 0.2"" from the stellar source core."
ZTF20acpqpnv,17.5354564,44.20838609999999,20.3284,19.3972,20.3284,19.718,0.2897,0.6103992462158203,,0.0712538,1.15929,18.3873,1.9410991668701172,2.0769004821777344,0.345476,9.077800917904824,VS,1,SDSS,0.25,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237673074747900848"">SDSS J011008.48+441230.3</a></em>; an r=17.96 mag stellar source found in the SDSS catalogue. Its located 0.2"" from the stellar source core."
ZTF21abmhwmu,311.8403035933334,-26.607145626666668,19.6337,18.8412,19.2962,18.9627,0.666599,0.3334999084472656,-0.14046,0.0321399,0.112777,19.2302,0.4034996032714844,-0.2397003173828125,0.991458,4.280706018209457,VS,1,PS1,0.2,0.0,0.0,0.0,0.0,0.0,4.98,AT,VS,"The transient is synonymous with <em>76073118402881713</em>; an r=19.03 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18absiejs,301.64303583333333,0.6903480666666666,18.5918,18.4919,18.5918,18.5878,0.0998917,0.004001617431640625,,0.00916341,0.0831724,20.8085,-2.2166996002197266,-1.9189014434814453,0.953476,4.321782418061048,VS,1,PS1,0.09,0.0,0.0,0.0,0.0,0.0,4.31,AT,VS,"The transient is synonymous with <em>108823016430398919</em>; an r=20.66 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18abcnqxy,309.21522305,34.757075666666665,19.4944,19.5042,19.9548,19.2422,0.0925999,0.7125988006591797,0.0351445,-0.0521604,0.130267,20.0505,-0.5561008453369141,0.8824996948242188,0.96706,8.193159718066454,VS,1,SDSS/PS1,0.05,0.0,0.0,0.0,0.0,0.0,4.29,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237663148535515525"">SDSS J203651.66+344525.4</a></em>; an r=18.57 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.0"" from the stellar source core."
ZTF18abfpcvs,270.64979852222217,-23.225570122222223,17.7998,17.5519,18.543,17.6983,0.247942,0.8446998596191406,,0.0463444,0.18765,19.4469,-1.6470985412597656,-0.16019821166992188,0.90825,5.3220139178447425,VS,1,PS1,0.27,0.0,0.0,0.0,0.0,0.0,3.65,AT,VS,"The transient is synonymous with <em>80122706497859639</em>; an r=18.71 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF18adkmxhn,270.8531084666667,17.875461511111112,19.1559,19.3147,19.0786,19.2411,-0.127399,-0.16250038146972656,-158.021,20.901,0.0534331,-999.0,1018.1558990478516,-0.8514003753662109,0.5,10.326805518008769,SN,2,PS1,3.9,0.0,0.0,0.0,0.0,0.0,8.37,AT,SN,"The transient is possibly associated with <em>129442708528819810</em>; an r=18.65 mag galaxy found in the PS1 catalogue. Its located 3.81"" N, 0.86"" E from the galaxy centre."
ZTF22aabhczm,23.668187476923077,83.9547312230769,20.6451,20.2972,20.6451,20.4875,-0.129,0.15760040283203125,,845.724,17.305,-999.0,1019.6450996398926,-0.8736000061035156,0.00479167,23.18239581817761,SN,2,2MASS,33.76,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>01342094+8357312</em>; a J=14.36 mag galaxy found in the 2MASS catalogue. Its located 14.39"" S, 30.54"" E from the galaxy centre."
ZTF21acqirkj,316.12216296363636,46.903536754545456,19.5733,19.5673,19.4845,19.0506,0.149,0.4339008331298828,0.0371972,-0.0100906,0.387791,18.7987,0.7745990753173828,1.5775012969970703,0.937208,7.196805518120527,VS,1,PS1,0.46,0.0,0.0,0.0,0.0,0.0,4.35,AT,VS,"The transient is synonymous with <em>164283161221744995</em>; an r=17.87 mag stellar source found in the PS1 catalogue. Its located 0.5"" from the stellar source core."
ZTF18adnbrzr,271.7791319705882,63.90258845294118,19.2494,19.4564,19.4325,19.5407,0.0249004,-0.1082000732421875,0.0954134,0.014939,0.434999,17.9694,1.279998779296875,1.7201004028320312,0.995833,31.26293981820345,VS,1,SDSS/PS1,0.45,0.0,0.0,0.0,0.0,0.0,5.72,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671939270312018"">SDSS J180706.94+635409.4</a></em>; an r=17.74 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.4"" from the stellar source core."
ZTF22abbbbkx,271.7791266727273,63.90258263636363,19.46,19.8133,19.3973,19.6828,-0.35331,-0.28549957275390625,0.0255134,0.0297876,0.505693,17.9694,1.4905986785888672,2.0769996643066406,0.995833,7.318634218070656,VS,1,SDSS/PS1,0.47,0.0,0.0,0.0,0.0,0.0,5.72,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671939270312018"">SDSS J180706.95+635409.4</a></em>; an r=17.74 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.5"" from the stellar source core."
ZTF22aaagvdj,45.61394458888889,19.298511200000004,20.4475,19.8303,20.391,19.9416,0.1903,0.4493999481201172,-0.0202949,0.213417,0.525824,21.4395,-0.9920005798339844,1018.8302993774414,0.5,8.066504618152976,VS,2,PS1,2.44,0.0,0.0,0.0,0.0,0.0,3.85,AT,VS,"The transient is possibly associated with <em>131150456132308870</em>; an r=20.51 mag stellar source found in the PS1 catalogue. Its located 0.45"" S, 2.40"" E from the stellar source centre."
ZTF21acffxne,55.49425275,18.20502648,20.0894,19.6893,20.0349,19.6136,0.400055,0.42130088806152344,-0.0494342,0.0224647,0.150405,19.6291,0.4602985382080078,0.4687004089355469,1.0,7.054907417856157,VS,1,PS1,0.13,0.0,0.0,0.0,0.0,0.0,4.6,AT,VS,"The transient is synonymous with <em>129840554943116494</em>; an r=19.21 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF20aawgrrv,233.39180185555557,-21.50645022222222,19.2054,18.8104,18.9182,18.4626,0.4713,0.4555988311767578,0.153268,-0.0149769,0.317255,20.629,-1.4235992431640625,-0.7070999145507812,0.891869,44.35074071818963,VS,1,PS1,0.2,0.0,0.0,0.0,0.0,0.0,5.56,AT,VS,"The transient is synonymous with <em>82192333918182580</em>; an r=19.55 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18abmhdye,296.1536648666667,8.7479554,19.5763,19.6916,19.7446,19.4097,0.577301,0.33489990234375,0.0138462,-0.0215963,0.161404,18.3876,1.188699722290039,1.7779998779296875,1.0,20.195393518079072,VS,2,GAIA,0.17,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>4301200466095644928</em>; a G=17.86 mag stellar source found in the GAIA catalogue. Its located 0.03"" S, 0.17"" E from the stellar source centre."
ZTF20ackjakf,324.21530676666663,-14.336527208333331,19.8902,19.8005,19.9047,19.7885,0.0896645,0.11619949340820312,0.0132103,-0.0393818,0.0848102,19.2552,0.6350002288818359,0.8585014343261719,0.936768,8.172013917937875,VS,1,PS1,0.17,0.0,0.0,0.0,0.0,0.0,5.7,AT,VS,"The transient is synonymous with <em>90793242152716487</em>; an r=18.84 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF19aaqatwc,295.8900962277778,4.200227900000001,17.9061,17.5534,17.9491,17.4602,0.352682,0.48890113830566406,0.0176965,0.0152244,0.597958,16.5012,1.4048995971679688,1.797499656677246,0.96075,4.29119211807847,VS,1,GSC/PS1/GAIA,0.59,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N1X1044361</em>; a V=15.71 mag stellar source found in the GSC/PS1/GAIA catalogues. Its located 0.6"" from the stellar source core."
ZTF21ackoijw,55.57093812666666,80.38622571333333,19.3767,19.5384,19.4181,19.0254,-0.161652,0.3927001953125,0.0563955,-0.342071,0.237742,19.9091,-0.5324001312255859,-0.2147998809814453,0.955667,8.057638918049634,VS,1,SDSS,0.35,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671562377822553"">SDSS J034217.04+802310.7</a></em>; an r=19.25 mag stellar source found in the SDSS catalogue. Its located 0.4"" from the stellar source core."
ZTF18abadndk,338.158285875,58.174977825,20.0009,16.0887,18.4008,17.2626,0.414801,1.1382007598876953,-0.0202968,1.17316,0.0588343,19.2265,0.7744007110595703,-1.4203014373779297,0.906792,41.10408561816439,VS,1,PS1,0.23,0.0,0.0,0.0,0.0,0.0,4.62,AT,VS,"The transient is synonymous with <em>177813381584100700</em>; an r=17.98 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18adnolun,336.2693930266667,37.80032505333334,19.0401,19.0745,19.4154,19.2534,-0.0344429,0.16199874877929688,0.456784,0.2024,0.476742,18.8481,0.1919994354248047,0.2275981903076172,1.0,10.122060217894614,VS,1,SDSS/PS1,0.47,0.0,0.0,0.0,0.0,0.0,4.84,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237672763896627390"">SDSS J222504.60+374801.0</a></em>; an r=18.55 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.5"" from the stellar source core."
ZTF18absrqtb,266.19989446666665,4.848844683333334,19.3695,20.244,20.0,20.049,0.1457,-0.048999786376953125,0.519987,-0.00955482,0.162376,20.8912,-1.5216999053955078,-0.09200096130371094,0.932208,16.34315971797332,VS,1,PS1,0.17,0.0,0.0,0.0,0.0,0.0,3.77,AT,VS,"The transient is synonymous with <em>113812661998859029</em>; an r=20.35 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18aazains,273.23030545294114,22.717899529411767,18.7735,18.5442,18.616,18.598,0.229305,0.017999649047851562,-0.100058,0.0503311,0.0697114,18.8815,-0.10799980163574219,-0.1139984130859375,0.623116,5.303599517792463,VS,1,GSC,0.19,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N282029794</em>; a V=18.05 mag stellar source found in the GSC catalogue. Its located 0.2"" from the stellar source core."
ZTF21accyuff,294.1855044722222,-5.399347866666667,18.8991,18.7966,18.964,18.8789,0.102476,0.08510017395019531,-0.00057958,0.0650857,4.0521,22.0649,-3.165800094604492,-2.488800048828125,0.851167,4.320833317935467,SN,2,PS1,4.38,0.0,0.0,0.0,0.0,0.0,4.72,AT,SN,"The transient is possibly associated with <em>101522941866010684</em>; an r=21.81 mag galaxy found in the PS1 catalogue. Its located 1.61"" N, 4.07"" W from the galaxy centre."
ZTF21acbqaqa,222.54625792631577,65.99507176842104,20.3083,19.853,20.1275,20.1837,0.0900993,-0.05620002746582031,0.0704274,0.176093,18.7017,21.7096,-1.4013004302978516,-0.6772994995117188,0.962786,20.28799771796912,UNCLEAR,3,GSC/PS1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em>N4QA002877</em>; an r=22.84 mag unclassified source found in the GSC/PS1 catalogues. Its located 0.12"" S, 0.30"" W from the objects source centre."
ZTF18acsvpbq,300.9879740538462,-18.53643484615385,16.3023,16.4329,15.6462,16.5225,-0.130638,-0.8762989044189453,0.931708,0.528651,0.062414,19.9654,-3.6631011962890625,-3.1604995727539062,0.949137,5.281539318151772,VS,1,PS1,0.19,0.0,0.0,0.0,0.0,0.0,4.72,AT,VS,"The transient is synonymous with <em>85753009879666706</em>; an r=19.43 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF21abzewnh,248.83525123000004,-9.257151669999999,19.6408,20.1544,19.6675,19.6213,-0.0816002,0.046199798583984375,3.65597,-0.185868,3.42679,-999.0,1018.6408004760742,-1.3549995422363281,0.869875,45.328587918076664,UNCLEAR,3,PS1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em>96892488353141819</em>; an r=23.48 mag uncertain found in the PS1 catalogue. Its located 0.90"" N, 0.44"" W from the uncertain centre."
ZTF19aaetbwx,289.26858792083334,26.8892518,17.5303,15.7893,16.9315,16.5007,0.646001,0.4307994842529297,-0.111127,39.9009,0.905378,15.4004,2.1298999786376953,0.8316001892089844,0.969167,6.350266218185425,VS,1,GSC/PS1/GAIA,0.9,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N245049240</em>; a V=15.35 mag stellar source found in the GSC/PS1/GAIA catalogues. Its located 0.9"" from the stellar source core."
ZTF21aasqvab,220.86313158,6.73385313,19.8891,19.5013,20.0191,19.7188,0.0298996,0.30030059814453125,0.011623,0.0130496,0.302897,19.5673,0.32179832458496094,0.6690006256103516,0.99875,29.305300917942077,VS,1,SDSS/PS1,0.27,0.0,0.0,0.0,0.0,0.0,5.67,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662268607824183"">SDSS J144327.14+064401.8</a></em>; an r=18.78 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.3"" from the stellar source core."
ZTF19abcpjua,266.88133035000004,-12.308930716666666,18.9826,18.7651,18.9887,18.592,0.217468,0.3967018127441406,0.0139364,-0.0428928,0.201331,18.8038,0.17879867553710938,0.4225006103515625,0.5,4.287604117766023,SN,2,PS1,8.86,0.0,0.0,0.0,0.0,0.0,4.05,AT,SN,"The transient is possibly associated with <em>93232668797811995</em>; an r=18.38 mag galaxy found in the PS1 catalogue. Its located 7.02"" S, 5.41"" E from the galaxy centre."
ZTF19abrkitk,291.07993094,-21.22722768,17.8754,17.2932,17.6288,17.0744,0.274,0.5543994903564453,-0.135878,0.0192973,0.982561,15.0404,2.835000991821289,2.732499122619629,0.972595,17.230081018060446,VS,1,GSC/PS1/GAIA,1.01,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>SA47046915</em>; a V=14.57 mag stellar source found in the GSC/PS1/GAIA catalogues. Its located 1.0"" from the stellar source core."
ZTF18abncumm,320.43994281666664,29.64099235,19.3698,18.7957,19.6495,19.5929,0.574118,0.05660057067871094,0.0946271,0.818091,3.22716,19.7269,-0.3570995330810547,0.3598003387451172,0.960458,40.08207171782851,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF19acclxge,286.810623375,-23.18836265,19.4374,19.3486,19.4312,19.3635,0.0888329,0.06769943237304688,-0.00604758,0.0147418,0.0650555,21.3336,-1.8961982727050781,-2.4848995208740234,0.5,17.229606518056244,UNCLEAR,3,PS1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em>80172868105764299</em>; an unknown-mag uncertain found in the PS1 catalogue. Its located 0.10"" S, 0.10"" E from the uncertain centre."
ZTF19abqgkdf,19.052216519999998,32.64421238,20.2924,19.8762,20.3802,19.8762,0.416162,0.5039997100830078,0.130821,,0.0932038,20.725,-0.4326000213623047,-0.3663005828857422,0.957833,9.080694417934865,VS,1,PS1,0.19,0.0,0.0,0.0,0.0,0.0,4.55,AT,VS,"The transient is synonymous with <em>147170190521303778</em>; an r=20.13 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF19adedquk,19.052208316666665,32.64422535,20.2924,20.0351,20.3802,19.9556,0.416201,0.42459869384765625,0.130821,-0.0787756,0.0754985,20.725,-0.4326000213623047,-0.2073993682861328,0.957833,7.06375001790002,VS,1,PS1,0.05,0.0,0.0,0.0,0.0,0.0,4.55,AT,VS,"The transient is synonymous with <em>147170190521303778</em>; an r=20.13 mag stellar source found in the PS1 catalogue. Its located 0.0"" from the stellar source core."
ZTF18abvyuwa,27.41368508,56.558432919999994,19.2042,19.0924,19.3337,19.3702,0.111755,-0.0364990234375,0.0524123,0.0220086,0.0927813,19.8684,-0.6641998291015625,-0.03199958801269531,0.989083,23.064282417763025,VS,1,SDSS/PS1,0.08,0.0,0.0,0.0,0.0,0.0,4.62,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671066852658008"">SDSS J014939.28+563330.5</a></em>; an r=19.17 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF19aaprxbe,350.09314743333334,44.725114133333335,18.2512,18.214,18.2512,19.6704,0.0371952,-1.4192008972167969,,1.53168,0.0576582,-999.0,1017.25119972229,-2.833799362182617,0.0449167,6.101412017829716,CV,1,RITTER,0.76,0.0,0.0,0.0,0.0,0.0,0.0,AT,CV,"The transient is synonymous with <em>J2320+4443</em>; an unknown-mag CV found in the RITTER catalogue. Its located 0.8"" from the CV core."
ZTF18abjgzxt,318.31182267142856,25.233696785714283,18.0966,18.3501,18.4333,19.47,-0.253548,-1.0366992950439453,0.177132,0.311186,0.111527,20.6264,-2.5298004150390625,-2.9726009368896484,0.281947,5.279560218099505,VS,2,PS1,2.32,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>138283183111300742</em>; a g=22.88 mag stellar source found in the PS1 catalogue. Its located 0.69"" N, 2.21"" E from the stellar source centre."
ZTF18adljhfd,318.3118245,25.233698016666665,18.0966,19.5641,18.4333,19.75,-0.794201,-1.3166999816894531,0.177121,0.177834,0.209369,20.6264,-2.5298004150390625,-1.7586002349853516,0.281947,5.33827541815117,VS,2,PS1,2.24,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>138283183111300742</em>; a g=22.88 mag stellar source found in the PS1 catalogue. Its located 0.77"" N, 2.11"" E from the stellar source centre."
ZTF21abfxlrm,341.54973847,-14.34334798,20.2221,19.9417,20.2036,20.0173,0.127998,0.18630027770996094,0.0126173,0.019058,0.248607,19.5715,0.6505985260009766,0.5508995056152344,1.0,10.222361118067056,VS,1,PS1,0.16,0.0,0.0,0.0,0.0,0.0,5.02,AT,VS,"The transient is synonymous with <em>90783415497718387</em>; an r=19.48 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF21abflgvs,346.12654531111116,10.946751588888889,20.4083,20.0361,20.4566,20.1595,0.1546,0.2971000671386719,-0.0154472,0.0209286,0.201489,20.7142,-0.30589866638183594,-0.10619926452636719,0.366375,6.19626161782071,SN,2,PS1,2.84,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>121133461271347157</em>; an r=23.03 mag galaxy found in the PS1 catalogue. Its located 2.06"" S, 1.95"" W from the galaxy centre."
ZTF18abvceiu,314.811940690625,-6.2057088812500005,16.1667,19.4475,16.4494,16.7568,-0.23,-0.3073997497558594,44.9333,-96.0508,0.262618,19.392,-3.225299835205078,0.5766010284423828,0.99875,21.236261617857963,CV,1,SDSS/DOWNES/PS1/RITTER,0.18,0.0,0.0,0.0,0.0,0.0,0.0,AT,CV,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237652600099176775"">SDSS J205914.86-061220.4</a></em>; an r=18.71 mag cv found in the SDSS/DOWNES/PS1/RITTER catalogues. Its located 0.2"" from the cv core."
ZTF19abinrzf,298.5402517875,-13.471884724999999,19.8328,19.9049,19.0472,19.0808,-0.0720901,-0.033599853515625,211.573,3.18474,0.0754973,20.1677,-0.33489990234375,-0.12010002136230469,0.94875,21.216655117925256,VS,1,PS1,0.09,0.0,0.0,0.0,0.0,0.0,4.31,AT,VS,"The transient is synonymous with <em>91832985402554153</em>; an r=20.06 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF20aawafix,297.8717701222222,83.23715270555556,18.8831,19.1459,18.9866,19.0784,-0.26276,-0.09179878234863281,0.0319483,0.0196493,0.101334,17.9839,0.899200439453125,1.5927009582519531,0.035375,4.313078717794269,VS,2,2MASS/GAIA,0.1,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>19512910+8314135</em>; a J=15.68 mag stellar source found in the 2MASS/GAIA catalogues. Its located 0.29"" N, 0.08"" E from the stellar source centre."
